,Unnamed: 0.1,Unnamed: 0,NAPRORE_ID,SMILES,NAME,SOURCE_SPECIES,REFERENCE,NPC_PATHWAY_1,NPC_PATHWAY_2,NPC_PATHWAY_3,NPC_SUPERCLASS_1,NPC_SUPERCLASS_2,NPC_SUPERCLASS_3,NPC_CLASS_1,NPC_CLASS_2,NPC_CLASS_3,NPC_IS_GLYCOSIDE,NUM_ATOMS,NUM_BONDS,MOL_WT,HBD_COUNT,HBA_COUNT,ROTABLE_BONDS,LOGP,TPSA,AROMATIC_RING_COUNT,ACID_GROUP_COUNT,BASE_GROUP_COUNT,IONIZABLE
61,61,61,62,COc1cc(C=CC=CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,"['1,7-bis(4-hydroxy-3-methoxyphenyl)- 1,4,6-heptatrien-3-one']",['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,False,26,27,352.3860000000001,2,5,7,3.966900000000003,75.99000000000001,2,4,0,Ionizable
62,62,62,63,COc1cc(CCC=CC(=O)CCc2cc(OC)c(O)c(OC)c2)ccc1O,"['7-(3,4-dimethoxyphenyl)-5-hydroxy-1- (4-hydroxy-3-methoxyphenyl)hept-1-en3-one']",['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,False,28,29,386.4440000000001,2,6,10,3.8143000000000034,85.22000000000001,2,4,0,Ionizable
63,63,63,64,O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1ccc(O)cc1,['Bisdemethoxycurcumin'],['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,False,23,24,308.333,2,4,6,3.3527000000000022,74.6,2,2,0,Ionizable
64,64,64,65,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)ccc1O,['Demethoxycurcumin'],['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,False,25,26,338.35900000000004,2,5,7,3.361300000000002,83.83000000000001,2,3,0,Ionizable
65,65,65,66,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,['Curcumin'],['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,False,27,28,368.3850000000001,2,6,8,3.3699000000000026,93.06000000000002,2,4,0,Ionizable
66,66,66,67,CC1CC(O)C(O)C(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)O1,['Rutin'],['Physalis peruviana'],['https://doi.org/10.3390/molecules27134238'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,True,42,46,594.5220000000004,9,15,6,-0.6579000000000002,249.2,3,4,0,Ionizable
67,67,67,68,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc([O-])c(O)c2)oc2cc(O)cc(O)c12,['Quercetin O-glucoside'],['Physalis peruviana'],['https://doi.org/10.3390/molecules27134238'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,True,33,36,463.37100000000027,7,12,4,-1.1708999999999994,213.34,3,4,0,Ionizable
68,68,68,69,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,['Myricetin'],['Physalis peruviana'],['https://doi.org/10.3390/molecules27134238'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,False,23,25,318.237,6,8,1,1.6935999999999998,151.59,3,5,0,Ionizable
69,69,69,70,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,['kaempferol-3-O-rutinoside'],['Physalis peruviana'],['https://doi.org/10.3390/molecules27134238'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,True,42,46,594.5220000000004,9,15,6,-1.3927000000000005,249.2,3,3,0,Ionizable
70,70,70,71,CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,['6-gingerol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,False,21,21,294.391,2,4,10,3.2338000000000022,66.76,1,2,0,Ionizable
71,71,71,72,CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,['8-gingerol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,False,23,23,322.44500000000005,2,4,12,4.014000000000003,66.76,1,2,0,Ionizable
72,72,72,73,CCCCCCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,['10-gingerol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Polyketides,,,Aromatic polyketides,,,Catechols with side chains,,,False,25,25,350.4990000000001,2,4,14,4.794200000000005,66.76,1,2,0,Ionizable
73,73,73,74,CCCCC[C@H](O)C[C@H](O)CCc1ccc(O)c(OC)c1,['6-gingerdiol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,False,21,21,296.407,3,4,10,3.0256000000000016,69.92,1,2,0,Ionizable
74,74,74,75,CCCCCC(=O)C=C(O)C=Cc1ccc(O)c(OC)c1,['6-dihydrogingerdione'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,False,21,21,290.35900000000004,2,4,8,4.005300000000003,66.76,1,3,0,Ionizable
75,75,75,76,CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,['6-shogaol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,False,20,20,276.376,1,3,9,4.039000000000003,46.53,1,2,0,Ionizable
76,76,76,77,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,['6-Paradol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Polyketides,,,Aromatic polyketides,,,Catechols with side chains,,,False,20,20,278.392,1,3,10,4.263000000000004,46.53,1,2,0,Ionizable
77,77,77,78,CCCCCCCC(=O)CC(=O)C=Cc1ccc(O)c(OC)c1,['1-dehydro-8-gingerdione'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,False,23,23,318.41300000000007,1,4,11,4.302800000000004,63.60000000000001,1,2,0,Ionizable
78,78,78,79,CCCCCCCCCC(=O)C=C(O)C=Cc1ccc(O)c(OC)c1,['1-dehydro-10-gingerdione'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,False,25,25,346.4670000000001,2,4,12,5.565700000000006,66.76,1,3,0,Ionizable
79,79,79,80,CCCC(CC(CCc1ccc(O)c(OC)c1)OC(C)=O)OC(C)=O,['Diacetoxy-4-gingerdiol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,False,25,25,352.42700000000013,1,6,10,3.3870000000000022,82.06,1,2,0,Ionizable
80,80,80,81,CCCCC[C@@H](C[C@@H](CCc1ccc(O)c(OC)c1)OC(C)=O)OC(C)=O,['Diacetoxy-6-gingerdiol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,False,27,27,380.48100000000017,1,6,12,4.167200000000004,82.06,1,2,0,Ionizable
81,81,81,82,COc1cccc2oc(-c3ccccc3)cc(=O)c12,['5-Methoxyflavone'],['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavones,,,False,19,21,252.269,0,3,2,3.468600000000002,39.44,3,0,0,Non-ionizable
82,82,82,83,COc1ccccc1-c1cc(=O)c2c(OC)cccc2o1,"[""5,2'-Dimethoxyflavone""]",['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavones,,,False,21,23,282.295,0,4,3,3.4772000000000025,48.67,3,0,0,Non-ionizable
83,83,83,84,COc1ccc(-c2ccc3c(OC)c(O)c(O)cc3[o+]2)cc1,"[""6,7-Dihydroxy-5,4'-dimethoxy-flavylium""]",['Arrabidaea chica'],['https://doi.org/10.1016/S0031-9422(01)00038-3'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,False,22,24,299.302,2,4,3,3.809300000000003,70.22,3,3,0,Ionizable
84,84,84,85,COc1c(O)c(O)cc2[o+]c(-c3ccc(O)cc3)ccc12,"[""6,7,4' -Trihydroxy-5-methoxy-flavylium""]",['Arrabidaea chica'],['https://doi.org/10.1016/S0031-9422(01)00038-3'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,False,21,23,285.275,3,4,2,3.506300000000002,81.22,3,4,0,Ionizable
85,85,85,86,COc1c(O)c(O)cc2[o+]c(-c3ccc(O)c(O)c3)ccc12,"[""6,7,3',4' -Tetrahydroxy-5-methoxy-flavylium""]",['Arrabidaea chica'],['https://doi.org/10.1016/S0031-9422(01)00038-3'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,False,22,24,301.274,4,5,2,3.2119000000000018,101.45,3,5,0,Ionizable
86,86,86,87,COc1ccc(-c2ccc3c(OC)c(O)c(O)cc3[o+]2)cc1O,"[""6,7,3' -Trihydroxy-5,4' -dimethoxy-flavylium""]",['Arrabidaea chica'],['https://doi.org/10.1016/S0031-9422(01)00038-3'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,False,23,25,315.30100000000004,3,5,3,3.514900000000002,90.45,3,5,0,Ionizable
87,87,87,88,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1O,"['4′-O-methylgallocatechin', ""4'-O-Methylgallocatechin""]","['Parapiptadenia rigida', 'Zanthoxylum monophyllum']","['https://doi.org/10.1021/np100523s', 'Tesis WZ ']",Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,23,25,320.297,5,7,2,1.5546999999999995,119.61,2,6,0,Ionizable
88,88,88,89,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1O,['4′-O-methylepigallocatechin'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,23,25,320.297,5,7,2,1.5546999999999995,119.61,2,6,0,Ionizable
89,89,89,90,COc1cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)ccc1O,['3′-O-methylepicatechin'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,22,24,304.298,4,6,2,1.8491000000000004,99.38,2,5,0,Ionizable
90,90,90,91,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,['epigallocatechin-3-O-gallate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,33,36,458.37500000000017,8,11,3,2.233199999999999,197.37,3,9,0,Ionizable
91,91,91,92,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,['epicatechin-3-O-gallate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,32,35,442.37600000000015,7,10,3,2.5276000000000005,177.14,3,8,0,Ionizable
92,92,92,93,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc1O,['catechins 4′-O-methylepigallocatechin-3-O-gallate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,34,37,472.40200000000016,7,11,4,2.5362000000000005,186.37,3,9,0,Ionizable
93,93,93,94,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc1O,['4′-O-methylepicatechin-3-O-gallate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,33,36,456.4030000000002,6,10,4,2.830600000000002,166.14,3,8,0,Ionizable
94,94,94,95,COc1cc(/C=C/C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(O)c(O)c2)ccc1O,['epigallocatechin-3-O-ferulate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,35,38,482.4410000000002,6,10,5,3.230200000000002,166.14,3,8,0,Ionizable
95,95,95,96,COc1cc(/C=C/C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(OC)c(O)c2)ccc1O,['4′-O-methylepigallocatechin-3-O-ferulate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,36,39,496.46800000000025,5,10,6,3.533200000000002,155.14,3,8,0,Ionizable
96,96,96,97,COc1cc([C@H]2CC(=O)Oc3c4c(cc(O)c32)O[C@H](c2cc(O)c(OC)c(O)c2)[C@@H](O)C4)ccc1O,"['4′,3′′-di-O-methylapocynin-D']",['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,36,40,496.46800000000025,5,10,4,3.004300000000002,155.14,3,7,0,Ionizable
97,97,97,98,COc1cc([C@@H]2CC(=O)Oc3cc(O)c4c(c32)O[C@@H](c2cc(O)c(OC)c(O)c2)[C@H](O)C4)ccc1O,"['4′,3′′-di-O-methylapocynin-B']",['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,False,36,40,496.46800000000025,5,10,4,3.004300000000001,155.14,3,7,0,Ionizable
98,98,98,99,COc1c(O)cc([C@@H]2Oc3c(c(O)cc(O)c3[C@H]3c4c(O)cc(O)cc4O[C@H](c4cc(O)c(O)c(O)c4)[C@@H]3O)C[C@@H]2O)cc1O,"[""Epigallocatechin-(4β→8)-4'-O-methylgallocatechin""]",['Parapiptadenia rigida'],['https://doi.org/10.1021/np200158g'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Proanthocyanins,,,False,45,50,624.5510000000004,11,14,4,2.7092000000000014,250.22,4,12,0,Ionizable
99,99,99,100,COc1c(O)cc([C@H]2Oc3c(c(O)cc(O)c3[C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3O)C[C@@H]2O)cc1O,"[""Epicatechin-(4β→8)-4'-O-methylgallocatechin""]",['Parapiptadenia rigida'],['https://doi.org/10.1021/np200158g'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Proanthocyanins,,,False,44,49,608.5520000000002,10,13,4,3.003600000000002,229.98999999999995,4,11,0,Ionizable
100,100,100,101,O=C(O[C@H]1Cc2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4cc(O)c(O)c(O)c4)[C@@H]3O)c2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,['Epigallocatechin-(4β→8)-epigallocatechin-3-O-gallate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np200158g'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Proanthocyanins,,,False,55,61,762.6290000000004,14,18,5,3.3877000000000086,327.98,5,15,0,Ionizable
101,101,101,102,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3[C@@H](c3c(O)cc(O)c4c3O[C@@H](c3cc(O)c(OC)c(O)c3)[C@H](O)C4)[C@@H]2O)cc1O,"[""(4α→8)-bis-4'-O-methylgallocatechin""]",['Parapiptadenia rigida'],['https://doi.org/10.1021/np200158g'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,Proanthocyanins,,False,46,51,638.5780000000004,10,14,5,3.0122000000000004,239.22,4,12,0,Ionizable
102,102,102,103,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34,['Taspine'],['Croton draco'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/16917'],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Gallotannins,,,False,27,30,369.37300000000016,0,7,5,2.611700000000001,82.12,4,0,1,Ionizable
103,103,103,104,COc1cc(C=CC(=O)N2CCC=CC2=O)cc(OC)c1OC,['Piperlongumina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,,,,False,23,24,317.34100000000007,0,5,5,2.0407,65.07000000000001,1,0,1,Ionizable
104,104,104,105,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCC1,['Piperilina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,20,22,271.316,0,3,3,2.6071,38.77,1,0,1,Ionizable
105,105,105,106,O=C(/C=C/CCc1ccc2c(c1)OCO2)N1CCCCC1,['Piperanina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,21,23,287.3590000000001,0,3,4,2.9166000000000007,38.77,1,0,1,Ionizable
106,106,106,107,O=C(/C=C/C=C/CCc1ccc2c(c1)OCO2)N1CCCCC1,['Piperdardina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,23,25,313.39700000000016,0,3,5,3.472800000000002,38.77,1,0,1,Ionizable
107,107,107,108,O=C(/C=C/C=C/CC/C=C\c1ccc2c(c1)OCO2)N1CCCC1,"['(2E,4E,8E)-Piperamida']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,24,26,325.40800000000013,0,3,6,3.943500000000003,38.77,1,0,1,Ionizable
108,108,108,109,CC(C)CNC(=O)/C=C/C=C/CC/C=C/c1ccc2c(c1)OCO2,['Retrofractamida A '],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Polyketides,,,,,,,,,False,24,25,327.4240000000001,1,3,8,4.093300000000003,47.56,1,1,0,Ionizable
109,109,109,110,CC(C)CNC(=O)/C=C/C=C/CCCCc1ccc2c(c1)OCO2,['Pipercallosina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Polyketides,,,,,,,,,False,24,25,329.44000000000005,1,3,9,4.012700000000003,47.56,1,1,0,Ionizable
110,110,110,111,CCCCC/C=C/C=C/C(=O)NCC(C)C,['Pellitorina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Fatty acids,,,Fatty amides,,,N-acyl amines,,,False,16,15,223.36,1,1,8,3.4513000000000016,29.1,0,1,0,Ionizable
111,111,111,112,O=C(/C=C/C=C/CC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Dehidropipernonalina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,25,27,339.4350000000002,0,3,6,4.333600000000003,38.77,1,0,1,Ionizable
112,112,112,113,O=C(/C=C/CCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Pipernonalina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,25,27,341.45100000000025,0,3,7,4.557600000000003,38.77,1,0,1,Ionizable
113,113,113,114,CC(C)CNC(=O)/C=C/C=C/CCCC/C=C/c1ccc2c(c1)OCO2,['Retrofractamida B '],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],,,,,,,,,,False,26,27,355.47800000000007,1,3,10,4.873500000000004,47.56,1,1,0,Ionizable
114,114,114,115,O=C(CCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Piperoleína B '],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,25,27,343.4670000000002,0,3,8,4.7816000000000045,38.77,1,0,1,Ionizable
115,115,115,116,CC(C)CNC(=O)/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2,['Piperchabamida D'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],,,,,,,,,,False,26,27,357.494,1,3,11,5.0975000000000055,47.56,1,1,0,Ionizable
116,116,116,117,O=C(/C=C/C=C/CCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Piperundecalidina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,27,29,367.48900000000026,0,3,8,5.113800000000005,38.77,1,0,1,Ionizable
117,117,117,118,O=C(/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Piperchabamida B'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,27,29,369.5050000000003,0,3,9,5.337800000000005,38.77,1,0,1,Ionizable
118,118,118,119,O=C(/C=C/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCC1,['Brachiamida A '],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,28,30,381.51600000000025,0,3,10,5.503900000000005,38.77,1,0,1,Ionizable
119,119,119,120,CC(C)CNC(=O)/C=C/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2,['Guineensina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],,,,,,,,,,False,28,29,383.5320000000001,1,3,12,5.653700000000006,47.56,1,1,0,Ionizable
120,120,120,121,O=C(/C=C/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Piperchabamida C'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,False,29,31,395.5430000000003,0,3,10,5.8940000000000055,38.77,1,0,1,Ionizable
121,121,121,122,COC1CCC(=O)N1[C@@H]1C=C(COC(=O)c2ccc[nH]2)CO1,['Brachistamida B'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,,,,,,,True,22,24,306.31800000000004,1,5,5,1.0491,80.86,1,0,1,Ionizable
122,122,122,123,CCCC/C=C\CCCCCCC/C=C/C=C/C(=O)N1CCCC1,"['1-(octadeca2E,4E,12/13Ztrienoil)pirrolidina']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,Fatty acids,,,,,,,,False,24,24,331.5440000000001,0,1,13,6.198300000000007,20.31,0,0,1,Ionizable
123,123,123,124,O=C(OCC1=CCO[C@H]1N1C(=O)CC[C@@H]1O)c1ccc[nH]1,['Brachistamida D'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Ornithine alkaloids,,,Pyrrolidine alkaloids,,,True,21,23,292.29099999999994,2,5,4,0.3949999999999997,91.86,1,0,1,Ionizable
124,124,124,125,CCCC/C=C\CCCCCCC/C=C/C=C/C(=O)NCC(C)C,"['(2E,4E,13Z)-N-isobutil2,4,13- octadecatrienamida']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Fatty acids,,,Fatty amides,,,N-acyl amines,,,False,24,23,333.56000000000006,1,1,15,6.348100000000006,29.1,0,1,0,Ionizable
125,125,125,126,CCCCCCCCCCCCC/C=C/C=C/C(=O)NCC(C)C,"['(2E,4E)-N-isobutil-2,4- octadecadienamida']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Fatty acids,,,Fatty amides,,,N-acyl amines,,,False,24,23,335.5760000000001,1,1,16,6.572100000000007,29.1,0,1,0,Ionizable
126,126,126,127,CCCCC=CCCCCCCC/C=C/C=C/C(=O)N1CCCCC1,"['1-(octadeca-2E,4E,13Ztrienoil)piperidina']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,Fatty acids,,,,,,,,False,25,25,345.5710000000002,0,1,13,6.588400000000007,20.31,0,0,1,Ionizable
127,127,127,128,CCCCC/C=C/CCCCCCCC/C=C/C=C/C(=O)NCC(C)C,"['(2E,4E,14Z)-N-Isobutil2,4,14-eicosatrienamida']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Fatty acids,,,Fatty amides,,,N-acyl amines,,,False,26,25,361.614,1,1,17,7.128300000000007,29.1,0,1,0,Ionizable
128,128,128,129,COc1cncc2c1C(=O)c1ccccc1C2=O,"['4-methoxybenzo[g]isoquinoline-5,10-dione']",['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Polyketides,,,Polycyclic aromatic polyketides,,,Anthraquinones and anthrones,,,False,18,20,239.23,0,4,1,1.8656,56.26,2,0,1,Ionizable
129,129,129,130,CCCCCCC(O)CCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H]2CC[C@@H]([C@H](O)CCCCCCCCCCCCC3=CC(C)OC3=O)O2)O1,['Squamocin'],['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Polyketides,,,Linear polyketides,,,Acetogenins,,,False,44,46,622.9280000000007,3,7,25,7.85790000000001,105.45000000000002,0,0,0,Non-ionizable
130,130,130,131,COc1ccc(O)c2c1C(=O)c1nccc(C)c1C2=O,['6-Hydroxy-9-methoxy-cleistopholine'],['Cymbopetalum costaricense'],['http://doi.org/10.4067/S0717-97072021000105047'],Alkaloids,,,Nicotinic acid alkaloids,,,Pyridine alkaloids,,,False,20,22,269.256,1,5,1,1.87962,76.49000000000001,2,2,1,Ionizable
131,131,131,132,O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,['Liriodenine'],['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Alkaloids,,,Tyrosine alkaloids,,,Aporphine alkaloids,Isoquinoline alkaloids,,False,21,25,275.26300000000003,0,4,0,3.174900000000002,48.42,3,0,1,Ionizable
132,132,132,133,COc1ccc(C=CC(=O)NCCc2ccc(O)cc2)cc1O,['Tamgermanetin'],['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Amino acids and Peptides,Shikimates and Phenylpropanoids,,Phenylpropanoids (C6-C3),,,Cinnamic acid amides,,,False,23,24,313.353,3,4,6,2.478500000000001,78.79,2,4,0,Ionizable
133,133,133,134,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,"['(+)-Marmesin', 'Marmesina']","['Annona pittieri', 'Amyris brenesii']","['http://doi.org/10.4067/S0717-97072021000105047', 'https://doi.org/10.15517/rbt.v56i3.5691']",Shikimates and Phenylpropanoids,,,Coumarins,,,Furocoumarins,Simple coumarins,,False,18,20,246.262,1,4,1,1.8674,59.67,2,0,0,Non-ionizable
