code_name,SMILES,response,total energy,HOMO-LUMO gap/eV,electronic energy,Dipole module/D,Total charge,HOMO,LUMO,Fermi-level/eV,Total dispersion C6,Total dispersion C8,Total polarizability alpha,Total FOD,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
51_Propranolol,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,1,-80.51258597,3.877858385,-81.4981623,3.270686227,0,-10.67301653,-6.795156843,-8.734131224,28097.00611,616125.4765,248.9237647,0.093314578,13.86579964,13.86579964,2.589863626,-5.371963512,0.347612695,63.76,354.487,320.215,354.2406242,144,0,0.302839557,-0.48123039,0.48123039,0.302839557,1.52,2.4,3.16,3.182721126,4.66862406,1697.644136,48.43072142,46.04124145,12.04124145,25.3227855,22.7453656,6.020620726,3.649829914,3.649829914,2.072810363,2.072810363,1.202019551,1.202019551,-1.2,1.0799E+11,3.703317728,12.20155849,8.634319527,198.7124703,15.32642457,5.783244946,0,2.862399314,1.431199657,5.969305288,9.589074368,0,0,0,57.19358502,19.1187747,61.54424619,17.64307028,67.40901418,11.75255023,4.293598972,0,11.78791537,89.11410209,0,12.10414349,0,0,0,0,0,0,42.10141018,9.589074368,11.78791537,119.4475813,12.10414349,0,1.431199657,0,94.83,124.7587112,9.589074368,0,0,0,0,0,0,0,15.32642457,46.78711421,273.9050539,0,25.7830402,10.93658845,0,-16.08792956,-5.606990285,-63.58982519,-4.173270881,0,0.8,25,3,5,1,0,1,0,0,0,5,3,5,16,1,0,1,1,3.4751,97.2374,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52_Prostaglandin E1,CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O,1,-79.46048494,3.717183427,-80.45821283,5.399052281,0,-10.62459177,-6.907384663,-8.765965579,27487.77158,610329.9079,248.1985315,0.106851523,13.74118702,13.74118702,2.457484563,-4.983103191,0.370103471,62.48,352.471,320.215,352.2249741,142,0,0.302851114,-0.481230254,0.481230254,0.302851114,1.6,2.52,3.28,3.177803613,4.625787466,1679.281657,46.58542196,44.04124145,12.04124145,24.63816964,21.7453656,6.020620726,3.649829914,3.649829914,2.072810363,2.072810363,1.202019551,1.202019551,-1.46,57045115590,3.877060081,11.98462164,8.453346554,195.2129262,15.32642457,5.783244946,0,2.862399314,1.431199657,5.969305288,9.589074368,0,0,0,50.17895381,25.49169961,56.06121197,20.38458739,64.66749707,11.75255023,4.293598972,0,11.78791537,76.36825228,0,24.20828698,0,0,0,0,0,0,42.10141018,9.589074368,11.78791537,103.9602144,24.20828698,0,1.431199657,0,94.83,124.1170049,9.589074368,0,0,0,0,0,0,0,15.32642457,44.0455971,256.1914896,0,25.56628378,11.02639705,0,-15.24883754,-10.40848921,-50.98953583,-4.13730788,0,0.7,25,3,5,1,0,1,0,0,0,5,3,5,15,1,0,1,1,3.2511,97.1434,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53_Prostaglandin E2,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,1,-37.85368688,3.217904521,-38.29415154,4.62505828,0,-10.12239505,-6.904508323,-8.513453632,5379.413875,122981.5454,111.7888741,0.120041018,7.653634259,7.653634259,0.988004063,-3.170300926,0.585830848,26.5,169.18,158.092,169.0738932,66,0,0.293212887,-0.505658654,0.505658654,0.293212887,1.75,2.666666667,3.333333333,2.442508903,4.01062477,587.6148241,18.21517847,16.67195847,5.671958467,10.329881,8.034330903,2.809586031,1.855461886,1.855461886,1.175770997,1.175770997,0.621643154,0.621643154,-1.13,46063.27541,2.213942225,3.511902541,1.391481223,85.84326498,15.32642457,5.749511833,0,2.862399314,1.431199657,0,4.983978521,0,0,0,0,6.851892117,21.41207386,25.66569126,26.29249302,0,4.293598972,4.983978521,0,19.9698626,0,22.99372619,0,5.749511833,0,0,5.749511833,0,24.60400207,13.11797049,6.851892117,27.78689943,6.172895211,0,0,0,73.58,48.71310063,0,0,0,0,0,0,0,0,20.31040309,15.25966742,80.08864973,0,3.310271636,11.68719978,-3.093675359,-1.047060185,0,-1.064722222,-9.29733005,0,0.375,12,3,4,0,0,0,0,1,1,4,3,4,6,0,0,0,1,0.08022,42.4844,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54_Pyridoxine,CC1=NC=C(C(=C1O)CO)CO,1,-69.04309715,2.435427539,-70.02697907,3.501959741,0,-9.751447082,-7.316013236,-8.533729089,24102.69407,561810.6935,239.2895314,0.326773201,9.413127126,9.413127126,0.755397534,-4.449563991,0.877601618,63.91666667,324.424,300.232,324.183778,126,0,0.211023016,-0.49674294,0.49674294,0.211023016,1.791666667,2.791666667,3.666666667,2.942945381,2.333505302,1755.594917,37.54952357,35.71092377,11.71092377,21.28446959,18.38865471,6.480406424,4.615147751,4.615147751,3.270894789,3.270894789,2.1877638,2.1877638,-1.91,3768152280,4.077207469,6.187607919,2.502406334,176.1193885,9.845671145,5.749511833,0,1.431199657,0,0,9.883888252,0,0,6.531038962,6.052071746,60.76375118,39.1522157,35.08377388,41.37311794,10.90292493,1.431199657,9.883888252,11.78791537,24.8437603,20.03167183,48.48913224,0,5.749511833,4.736862954,0,5.749511833,0,42.4734604,0,11.78791537,55.91676611,42.92568075,0,10.90292493,0,45.59,126.7048262,2.741517112,0,0,0,0,0,0,0,14.82964967,30.21712934,206.6109974,0,2.837886798,3.31766541,-2.503357499,-9.778431383,-11.25608046,-14.10887138,-10.1273304,-3.409145114,0.45,24,1,4,0,3,3,1,1,2,4,1,4,6,0,3,3,5,3.1732,95.0268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55_Quinine,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,1,-193.436331,3.30083908,-195.4025501,4.383,0,-9.7148,-6.4139,-8.0643,141603.7995,3037798.544,551.230685,0.1321,16.97471856,16.97471856,2.088693805,-8.415287751,0.077810662,90.63793103,837.058,760.45,836.5245697,340,0,0.31118842,-0.458936591,0.458936591,0.31118842,1,1.931034483,2.586206897,0.63217792,4.072904421,4273.033351,108.8386525,103.5181515,27.51815155,57.33605277,51.31309817,13.77185672,9.858076289,9.858076289,6.10639931,6.10639931,3.570018413,3.570018413,-1.58,2.66E+46,9.590435803,21.47642512,12.0722166,452.294344,73.1764429,26.582622,12.53215674,13.90104387,0,5.969305288,4.794537184,0,0,0,32.5632812,74.18178121,111.3157646,93.74097605,170.3949278,11.68099029,7.155998286,4.899909731,28.73154347,178.0039666,47.89057479,0,0,0,0,0,0,0,181.1648599,47.5270294,23.57583074,191.3344783,5.155712727,0,0,0,216.89,266.0512722,38.38123957,4.794537184,0,0,0,0,0,0,63.95851999,75.57234211,718.3183061,0,19.12107991,22.40519402,-26.28952141,-35.89277095,-6.470598997,-97.7915975,-90.63722765,-9.679530187,0.951219512,58,5,17,0,3,3,0,0,0,17,5,17,32,0,3,3,3,2.2096,212.466,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Roxithromycin,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,1,-37.44309886,3.424315185,-38.01112417,2.831201067,0,-9.604786352,-6.180451793,-7.892648066,6991.108474,164754.9148,131.1586177,0.102455518,7.999195011,7.999195011,0.266812642,-3.270500992,0.646845262,26.23076923,176.219,164.123,176.094963,68,0,0.29309264,-0.507941389,0.507941389,0.29309264,1.846153846,2.846153846,3.692307692,2.779286612,3.059178586,844.759068,19.48060947,18.30267548,6.302675481,11.31749056,9.124833615,3.374944538,2.26314114,2.26314114,1.480177368,1.480177368,0.96126015,0.96126015,-1.48,186123.2658,2.120523194,3.106142908,1.380448771,93.30672291,15.80552844,8.57319599,1.411842078,0,1.431199657,0,0,0,0,0,0,36.5604922,22.55885437,5.483034225,20.31040288,10.90292493,1.431199657,4.97700327,5.719716976,6.372924901,6.496859684,29.86360283,0,5.749511833,5.719716976,0,5.749511833,0,18.0138708,6.372924901,0,16.52951994,24.30015133,4.235526235,10.90292493,0,62.04,65.10554115,0,0,4.97700327,0,0,0,0,0,5.108808191,16.63279434,91.64097776,0,0.266812642,3.580656888,-1.882664163,-0.713597884,-2.175109704,-4.113241213,-3.270500992,0,0.2,13,4,3,0,0,0,1,1,2,2,3,3,4,0,0,0,2,1.3747,52.7219,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57_Serotonin,C1=CC2=C(C=C1O)C(=CN2)CCN,1,-57.17627464,3.696696908,-57.89304668,6.348879948,0,-10.06075149,-6.364061112,-8.212451179,15428.89208,370613.2153,190.5498527,0.080365174,12.14069952,12.14069952,0.859897424,-5.639765195,0.724121853,35.16666667,272.37,252.21,272.1194635,102,0,0.229318852,-0.387083444,0.387083444,0.229318852,1.611111111,2.333333333,2.888888889,2.733870721,4.107051783,1132.642695,30.82590893,28.52742035,9.343916934,16.51279566,13.89765168,5.535039532,2.691297971,3.824004837,1.319582054,1.742514532,0.74783145,1.079476834,-1.11,18705471.54,3.133719597,6.172782763,5.482865646,136.5779833,10.41862154,1.411842078,1.411842078,11.45449081,0,0,4.715119614,8.417796984,0,0,25.78862165,17.64828891,34.6512411,19.11773491,39.65318479,15.71067743,1.431199657,5.309813353,0,25.80169473,17.3959034,29.73312632,0,0,10.02493297,5.687386275,0,0,33.65648109,10.02329115,0,48.65014921,24.16967483,2.823684157,0,0,78.43,93.95121523,8.417796984,0,0,0,0,0,0,0,5.108808191,27.55777927,176.3745925,0,0,2.919683056,-3.109321184,0,-10.47795094,-7.947422662,-12.20314893,-5.639765195,0.5,18,3,5,0,0,0,1,0,1,4,3,6,10,0,0,0,1,1.0895,73.007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58_Sotalol,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,1,-80.90812508,0.812566641,-81.97609978,6.650034086,0,-9.75750198,-8.944961001,-9.351281391,27991.90236,715329.5352,263.8221093,1.178176046,13.17446509,13.17446509,0.492370521,-5.37918859,0.540588222,18.14285714,398.4,384.288,398.0684905,142,0,0.33905109,-0.507050109,0.507050109,0.33905109,1.107142857,1.857142857,2.607142857,2.945438774,2.224011547,1760.716817,32.00518902,27.23834412,14.05484071,19.44660707,13.66414827,8.340501418,4.581486393,6.122441549,2.726995903,3.860322609,1.578690094,2.344132036,-3.79,620389256.6,8.066347436,7.841843705,4.482929352,179.5385713,10.21761638,17.1308261,1.411842078,0,12.88569047,5.969305288,4.715119614,18.19631269,10.22850025,0,6.042418708,54.38176837,6.172895211,31.34860014,39.92013675,33.18523177,2.862399314,4.983978521,10.22850025,4.895483476,4.715119614,72.16053378,0,5.749511833,4.715119614,17.19263533,5.749511833,0,31.01989683,10.02329115,0,25.43633279,81.72106601,1.411842078,1.431199657,0,141.31,120.7058805,13.21233417,0,0,0,0,0,0,0,25.43009515,19.35258551,134.6532829,0,13.86504572,14.7480944,-2.785779032,-3.608944848,-10.62546734,-0.950376532,0,-5.37918859,0,28,3,9,0,0,0,2,1,3,8,3,10,7,0,0,0,3,3.7016,100.7296,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
59_Sulfasalazine,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,0,-77.42066054,2.79353566,-78.73616169,1.478236261,0,-9.466403806,-6.67287421,-8.069648453,35960.66426,855116.789,299.9679794,0.243285972,8.907225109,8.907225109,0.874631939,-4.200682376,0.450572679,29.82142857,371.524,342.292,371.2249145,144,0,0.118903331,-0.492264494,0.492264494,0.118903331,0.857142857,1.464285714,2.071428571,3.044553404,2.797053515,2057.399958,44.83146243,42.85546189,13.85546189,25.33273932,21.82906868,7.329068684,4.730461886,4.730461886,3.037602127,3.037602127,1.971558429,1.971558429,-2.84,1.45171E+11,4.656400192,9.910993617,5.113643813,209.3930488,9.636772685,12.30849708,0,0,0,0,0,0,0,0,79.36091661,60.24597965,24.31672091,21.9321369,44.48886108,11.14620906,0,4.899909731,0,13.22481702,27.00749873,101.2842164,0,5.749511833,4.736862954,0,5.749511833,0,31.90740846,0,0,69.66716962,84.59386191,0,11.14620906,0,12.47,163.3121628,0,0,0,0,0,0,0,0,0,44.48886108,243.3895102,0,-0.874631939,0,-7.00109209,-1.567351463,-18.45238978,-4.028524073,-20.13218751,0,0.230769231,28,0,2,0,0,0,3,0,3,2,0,2,11,0,0,0,3,5.9961,119.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60_Tamoxifen,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,1,-100.4938345,3.005110553,-102.065709,2.947923248,0,-9.093506736,-6.088386077,-7.590945013,56901.19248,1321440.813,369.7039302,0.201881389,9.850594685,9.850594685,1.338055901,-5.286561753,0.396948941,43.6,471.685,430.357,471.3137296,186,0,0.21186993,-0.388420735,0.388420735,0.21186993,1,1.6,2.114285714,3.256181347,2.262547582,2620.99788,60.38386868,58.26371018,17.26371018,33.47495005,29.64556526,9.329068684,6.556130756,6.556130756,4.212394622,4.212394622,2.558451559,2.558451559,-2.46,4.43673E+14,5.525403657,11.07416337,6.033378319,268.7743822,15.11752611,5.601050811,0,2.862399314,0,0,0,0,0,0,105.1495383,78.54503278,32.89820535,26.64139637,63.67720007,0,2.862399314,4.899909731,5.893957685,63.14343526,19.49057905,106.8476679,0,0,0,0,0,0,37.47050448,11.01604128,5.893957685,127.8407836,84.59386191,0,0,0,43.7,200.2755496,6.853792781,0,0,0,0,0,0,0,5.108808191,54.57699842,354.1649902,0,-1.420553044,8.903131448,-16.949551,-5.156699505,-23.97219497,-25.48505128,-28.58407188,0,0.4375,35,2,3,0,1,1,3,0,3,3,2,3,10,0,1,1,4,6.4458,144.3826,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Terfenadine,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,1,-67.25136334,2.552631637,-67.95778455,1.445792124,0,-9.744660119,-7.191984304,-8.468322085,19897.6295,466583.5165,211.7781632,0.246833312,8.354178241,8.354178241,0.016936525,-4.58704554,0.790985308,49.0952381,316.427,292.235,316.1569116,120,0,0.270459241,-0.471597147,0.471597147,0.270459241,1.714285714,2.523809524,3.238095238,3.19381299,2.802300203,1179.909289,36.05204176,33.92184754,10.73834412,19.49478269,16.80647857,5.681313425,3.225451703,3.753899391,1.6366312,2.13868996,0.925210089,1.396192491,-0.96,421561852.2,3.581251668,7.347621671,5.385438988,162.9968134,24.79225718,14.05084535,0,7.249062435,5.879988336,0,0,0,4.373539981,4.373539981,0,20.55567635,40.10784842,39.92450195,46.15106441,17.54605012,1.431199657,14.05689332,0,32.17461963,44.06744451,0,0,5.879988336,14.94658604,5.817862778,5.879988336,11.72818735,66.07356587,4.736862954,0,50.71236459,0,1.411842078,0,0,79.74,88.34981888,0,0,16.62809708,0,0,0,0,0,18.59275111,37.73659293,205.3951926,-0.016936525,-0.33339796,2.620718112,-4.512098687,-2.742267731,0,-4.484236111,-36.51030704,0,0.846153846,21,2,7,0,1,1,0,1,1,8,2,8,7,0,1,1,2,0.5025,82.1985,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62_Timolol,CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,1,-63.05812577,3.275284782,-63.87558872,3.324160268,0,-9.521264179,-6.245957251,-7.883588198,16839.70556,387753.5757,200.4738966,0.174087708,8.630250968,8.630250968,0.220508207,-3.463489974,0.853355507,24.76190476,290.323,272.179,290.1378904,112,0,0.221431636,-0.492704456,0.492704456,0.221431636,1.238095238,2,2.619047619,2.698723999,3.124812514,1182.729492,30.46373714,28.01359925,10.01359925,17.37053369,13.85524004,5.066385658,3.377575648,3.377575648,2.142919365,2.142919365,1.314261228,1.314261228,-2.7,45974862.92,3.936639378,6.167313395,3.073376136,147.9296744,25.65002281,5.817862778,17.14639198,11.69785111,0,0,0,4.983978521,4.983978521,0,0,17.64828891,20.85078872,37.56296005,39.04857696,11.76620206,0,9.967957042,0,6.372924901,32.55329133,29.38463561,0,17.2485355,25.65002281,11.76620206,17.2485355,0,31.08181442,6.372924901,0,30.31752277,18.25773263,5.647368313,0,0,105.51,85.88615545,0,0,11.43943395,0,0,0,0,0,24.1785459,24.8379881,151.9223433,0,6.885756529,0,-2.939447652,-6.031921573,-2.728121903,-4.570158035,0,-10.371784,0.285714286,21,4,7,0,0,0,1,1,2,7,2,7,10,0,0,0,2,1.2576,79.7608,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63_Trimethoprim,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,1,-88.60302352,2.45747471,-89.66728955,7.178936787,0,-10.28427091,-7.826800982,-9.055536204,26889.14864,647468.4479,251.4682162,0.467007467,15.93411788,15.93411788,0.045483631,-3.719646246,0.67641884,40.26666667,416.359,401.239,416.109625,154,0,0.340739267,-0.47749685,0.47749685,0.340739267,1.333333333,2.1,2.8,3.362151035,1.982849875,1888.405323,34.30651841,29.14749267,14.14749267,20.47608029,15.24445581,7.941780325,6.020989513,6.020989513,4.221907005,4.221907005,2.798365055,2.798365055,-3.4,2972215348,8.383625731,6.297190427,2.672594488,187.9883692,15.7284349,20.02157733,17.28226084,5.428790392,1.431199657,5.969305288,9.361636832,22.94976085,0,0,0,29.91517149,40.82223565,17.92740327,42.34737735,22.8205695,1.431199657,9.551078169,17.50763235,6.017892468,17.8936291,63.58101163,0,5.687386275,16.0484171,18.98910792,0,0,39.64080348,0,29.23957789,26.80709135,35.13710723,2.823684157,18.15198737,0,101.45,123.8136744,13.97948942,8.780830095,9.467009379,0,0,0,0,0,10.09278671,20.70398649,166.7687152,0,28.85885895,2.350025424,-6.601228322,-16.2108462,-9.448879463,-1.527353048,-7.439292491,0,0.25,30,3,7,1,1,2,1,2,3,7,2,10,4,1,1,2,5,1.8945,101.3417,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
64_Trovafloxacin,C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,0,-99.27263711,3.175198806,-100.6690546,4.671992001,0,-9.268321378,-6.093139099,-7.680747359,48041.499,1089862.31,335.1898129,0.175183686,11.08310863,11.08310863,0.640764797,-5.540393638,0.419904876,34.90909091,454.611,416.307,454.2831577,180,0,0.160544318,-0.492869979,0.492869979,0.160544318,1,1.666666667,2.303030303,3.097016708,3.554557209,2362.551183,57.04108741,54.02742035,16.02742035,30.76534418,27.02742035,8.027420353,5.395565265,5.395565265,3.527945209,3.527945209,1.999723706,1.999723706,-2.91,1.53159E+13,5.334322209,12.36215577,6.326433952,251.9581023,23.84736155,0,22.99804733,0,0,0,0,0,5.261891555,0,25.78862165,73.78199679,33.91203081,64.30967563,71.03627695,0,5.261891555,4.899909731,5.893957685,38.23754941,48.1213561,47.38141523,0,29.06726865,18.94745182,0,22.99804733,0,53.02126584,11.78791537,17.22507055,89.66536216,36.25451225,0,0,0,63.95,167.5322355,8.003408667,0,0,6.069221313,0,0,0,0,18.94745182,49.34730802,331.8425641,0,-1.543185663,11.08310863,-9.700281997,-12.37661536,-11.23011977,-15.79422971,-25.03881985,-15.24242033,0.518518519,33,0,6,0,0,0,2,0,2,6,0,6,20,0,0,0,2,5.09308,131.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
